bill_billing_period_start,bill_billing_period_end,bill_payer_account_id,line_item_usage_start_date,line_item_usage_end_date,line_item_resource_id,product_product_name,product_region,line_item_usage_type,line_item_usage_amount,line_item_unblended_cost,line_item_blended_cost,credits_applied,line_item_net_cost,line_item_currency,line_item_account_id,linked_account_subsidiary,tags_team,tags_env
2024-10-01,2025-03-31,999999999999,2024-10-05,2024-10-06,arn:aws:ec2:region:instance/716647,AmazonEC2,ap-southeast-1,EBS:GP2,40.078,1.1638,1.1638,0.1746,0.9892,USD,333333333333,SubsidiaryC,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2024-10-05,2024-10-06,arn:aws:ec2:region:instance/909178,AmazonS3,us-east-1,EBS:GP2,21.966,0.1908,0.1908,0.0,0.1908,USD,333333333333,SubsidiaryC,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2024-10-05,2024-10-06,arn:aws:ec2:region:instance/556264,AmazonEKS,ap-southeast-2,EBS:GP2,70.859,1.7186,1.7186,0.4296,1.289,USD,333333333333,SubsidiaryC,Payments,prod
2024-10-01,2025-03-31,999999999999,2024-10-05,2024-10-06,arn:aws:ec2:region:instance/786255,AmazonRDS,us-east-1,Request,20.918,0.1319,0.1319,0.0,0.1319,USD,333333333333,SubsidiaryC,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2024-10-05,2024-10-06,arn:aws:ec2:region:instance/873744,AWSLambda,ap-southeast-1,EBS:GP2,18.558,0.1965,0.1965,0.0,0.1965,USD,333333333333,SubsidiaryC,Search,prod
2024-10-01,2025-03-31,999999999999,2024-10-05,2024-10-06,arn:aws:ec2:region:instance/730209,AmazonCloudFront,ap-southeast-2,Request,17.301,0.1361,0.1361,0.0,0.1361,USD,333333333333,SubsidiaryC,Payments,dev
2024-10-01,2025-03-31,999999999999,2024-10-05,2024-10-06,arn:aws:ec2:region:instance/812489,AmazonEC2,ap-southeast-1,EBS:GP2,63.285,2.0397,2.0397,0.0,2.0397,USD,444444444444,SubsidiaryD,Payments,prod
2024-10-01,2025-03-31,999999999999,2024-10-05,2024-10-06,arn:aws:ec2:region:instance/224468,AmazonS3,ap-southeast-1,Request,28.181,0.2084,0.2084,0.0,0.2084,USD,444444444444,SubsidiaryD,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2024-10-05,2024-10-06,arn:aws:ec2:region:instance/342538,AmazonEKS,us-east-1,EBS:GP2,83.775,2.4535,2.4535,0.0,2.4535,USD,444444444444,SubsidiaryD,Payments,dev
2024-10-01,2025-03-31,999999999999,2024-10-05,2024-10-06,arn:aws:ec2:region:instance/381282,AmazonRDS,us-east-1,DataTransfer-Out-Bytes,20.815,0.2492,0.2492,0.0,0.2492,USD,444444444444,SubsidiaryD,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2024-10-05,2024-10-06,arn:aws:ec2:region:instance/792239,AWSLambda,ap-southeast-2,TimedStorage-ByteHrs,20.251,0.1463,0.1463,0.0,0.1463,USD,444444444444,SubsidiaryD,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2024-10-05,2024-10-06,arn:aws:ec2:region:instance/587498,AmazonCloudFront,ap-southeast-2,Request,22.855,0.2711,0.2711,0.0,0.2711,USD,444444444444,SubsidiaryD,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/450372,AmazonEC2,ap-southeast-2,BoxUsage:t2.micro,53.528,1.3979,1.3979,0.3495,1.0484,USD,111111111111,SubsidiaryA,Payments,staging
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/467825,AmazonS3,ap-southeast-2,DataTransfer-Out-Bytes,19.38,0.1298,0.1298,0.0,0.1298,USD,111111111111,SubsidiaryA,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/208524,AmazonEKS,ap-southeast-2,EBS:GP2,82.613,1.8847,1.8847,0.0,1.8847,USD,111111111111,SubsidiaryA,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/257895,AmazonRDS,ap-southeast-2,TimedStorage-ByteHrs,18.065,0.1988,0.1988,0.0,0.1988,USD,111111111111,SubsidiaryA,Payments,prod
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/915830,AWSLambda,us-east-1,EBS:GP2,18.458,0.1609,0.1609,0.0,0.1609,USD,111111111111,SubsidiaryA,Payments,dev
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/700874,AmazonCloudFront,ap-southeast-2,DataTransfer-Out-Bytes,16.964,0.1402,0.1402,0.0,0.1402,USD,111111111111,SubsidiaryA,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/336408,AmazonEC2,us-east-1,Request,40.11,1.2323,1.2323,0.3081,0.9242,USD,222222222222,SubsidiaryB,Payments,prod
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/435881,AmazonS3,ap-southeast-2,Request,22.977,0.1992,0.1992,0.0,0.1992,USD,222222222222,SubsidiaryB,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/942445,AmazonEKS,ap-southeast-2,DataTransfer-Out-Bytes,38.642,0.8607,0.8607,0.0,0.8607,USD,222222222222,SubsidiaryB,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/266925,AmazonRDS,ap-southeast-1,DataTransfer-Out-Bytes,22.11,0.2215,0.2215,0.0,0.2215,USD,222222222222,SubsidiaryB,Payments,dev
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/690646,AWSLambda,ap-southeast-1,EBS:GP2,14.612,0.1356,0.1356,0.0,0.1356,USD,222222222222,SubsidiaryB,Search,staging
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/559443,AmazonCloudFront,ap-southeast-1,TimedStorage-ByteHrs,13.114,0.0846,0.0846,0.0,0.0846,USD,222222222222,SubsidiaryB,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/604722,AmazonEC2,ap-southeast-1,TimedStorage-ByteHrs,71.801,2.282,2.282,0.0,2.282,USD,333333333333,SubsidiaryC,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/207936,AmazonS3,ap-southeast-1,EBS:GP2,19.107,0.1679,0.1679,0.0,0.1679,USD,333333333333,SubsidiaryC,Search,prod
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/332903,AmazonEKS,us-east-1,Request,72.373,2.4037,2.4037,0.0,2.4037,USD,333333333333,SubsidiaryC,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/663639,AmazonRDS,ap-southeast-1,BoxUsage:t2.micro,17.477,0.1584,0.1584,0.0,0.1584,USD,333333333333,SubsidiaryC,Search,staging
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/323904,AWSLambda,ap-southeast-2,EBS:GP2,22.832,0.2259,0.2259,0.0,0.2259,USD,333333333333,SubsidiaryC,Payments,prod
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/593307,AmazonCloudFront,ap-southeast-1,Request,11.402,0.1113,0.1113,0.0,0.1113,USD,333333333333,SubsidiaryC,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/343923,AmazonEC2,ap-southeast-2,Request,55.138,1.0689,1.0689,0.0,1.0689,USD,444444444444,SubsidiaryD,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/121686,AmazonS3,ap-southeast-2,Request,23.402,0.2604,0.2604,0.0,0.2604,USD,444444444444,SubsidiaryD,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/787581,AmazonEKS,ap-southeast-1,Request,51.081,1.5867,1.5867,0.0,1.5867,USD,444444444444,SubsidiaryD,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/716872,AmazonRDS,ap-southeast-2,EBS:GP2,16.008,0.1577,0.1577,0.0,0.1577,USD,444444444444,SubsidiaryD,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/756529,AWSLambda,ap-southeast-2,Request,18.867,0.1926,0.1926,0.0,0.1926,USD,444444444444,SubsidiaryD,Search,staging
2024-10-01,2025-03-31,999999999999,2024-10-06,2024-10-07,arn:aws:ec2:region:instance/649694,AmazonCloudFront,us-east-1,Request,25.616,0.2101,0.2101,0.0,0.2101,USD,444444444444,SubsidiaryD,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/616966,AmazonEC2,ap-southeast-1,EBS:GP2,44.269,1.328,1.328,0.0,1.328,USD,111111111111,SubsidiaryA,Payments,prod
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/744144,AmazonS3,ap-southeast-1,TimedStorage-ByteHrs,13.681,0.0993,0.0993,0.0,0.0993,USD,111111111111,SubsidiaryA,Payments,staging
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/105745,AmazonEKS,ap-southeast-2,EBS:GP2,72.938,1.815,1.815,0.0,1.815,USD,111111111111,SubsidiaryA,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/800590,AmazonRDS,us-east-1,Request,25.005,0.241,0.241,0.0,0.241,USD,111111111111,SubsidiaryA,Payments,prod
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/167642,AWSLambda,ap-southeast-2,BoxUsage:t2.micro,18.168,0.1517,0.1517,0.0,0.1517,USD,111111111111,SubsidiaryA,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/283235,AmazonCloudFront,us-east-1,DataTransfer-Out-Bytes,22.835,0.1618,0.1618,0.0,0.1618,USD,111111111111,SubsidiaryA,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/770236,AmazonEC2,us-east-1,TimedStorage-ByteHrs,56.802,1.0607,1.0607,0.0,1.0607,USD,222222222222,SubsidiaryB,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/828734,AmazonS3,ap-southeast-1,BoxUsage:t2.micro,13.473,0.1211,0.1211,0.0,0.1211,USD,222222222222,SubsidiaryB,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/353799,AmazonEKS,ap-southeast-1,BoxUsage:t2.micro,58.568,1.4082,1.4082,0.352,1.0562,USD,222222222222,SubsidiaryB,Payments,prod
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/600185,AmazonRDS,ap-southeast-1,DataTransfer-Out-Bytes,17.812,0.1107,0.1107,0.0,0.1107,USD,222222222222,SubsidiaryB,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/802844,AWSLambda,us-east-1,EBS:GP2,26.322,0.2751,0.2751,0.0,0.2751,USD,222222222222,SubsidiaryB,Payments,prod
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/468071,AmazonCloudFront,ap-southeast-1,DataTransfer-Out-Bytes,30.656,0.2688,0.2688,0.0,0.2688,USD,222222222222,SubsidiaryB,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/189266,AmazonEC2,us-east-1,DataTransfer-Out-Bytes,32.787,0.6727,0.6727,0.1009,0.5718,USD,333333333333,SubsidiaryC,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/369605,AmazonS3,ap-southeast-1,TimedStorage-ByteHrs,18.068,0.1347,0.1347,0.0,0.1347,USD,333333333333,SubsidiaryC,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/842892,AmazonEKS,ap-southeast-1,BoxUsage:t2.micro,47.083,1.5285,1.5285,0.0,1.5285,USD,333333333333,SubsidiaryC,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/485600,AmazonRDS,us-east-1,Request,19.618,0.211,0.211,0.0,0.211,USD,333333333333,SubsidiaryC,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/977109,AWSLambda,ap-southeast-1,Request,14.585,0.094,0.094,0.0,0.094,USD,333333333333,SubsidiaryC,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/655083,AmazonCloudFront,ap-southeast-2,DataTransfer-Out-Bytes,18.023,0.1294,0.1294,0.0,0.1294,USD,333333333333,SubsidiaryC,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/694597,AmazonEC2,ap-southeast-2,EBS:GP2,58.793,2.0674,2.0674,0.0,2.0674,USD,444444444444,SubsidiaryD,Payments,dev
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/166027,AmazonS3,us-east-1,Request,17.15,0.1745,0.1745,0.0,0.1745,USD,444444444444,SubsidiaryD,Search,prod
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/798858,AmazonEKS,ap-southeast-2,BoxUsage:t2.micro,63.563,1.6144,1.6144,0.0,1.6144,USD,444444444444,SubsidiaryD,Search,staging
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/751621,AmazonRDS,ap-southeast-1,BoxUsage:t2.micro,18.385,0.1616,0.1616,0.0,0.1616,USD,444444444444,SubsidiaryD,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/402875,AWSLambda,ap-southeast-2,Request,25.278,0.2836,0.2836,0.0,0.2836,USD,444444444444,SubsidiaryD,Payments,prod
2024-10-01,2025-03-31,999999999999,2024-10-07,2024-10-08,arn:aws:ec2:region:instance/594083,AmazonCloudFront,us-east-1,EBS:GP2,15.286,0.1334,0.1334,0.0,0.1334,USD,444444444444,SubsidiaryD,Payments,staging
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/839323,AmazonEC2,ap-southeast-1,DataTransfer-Out-Bytes,55.962,1.5477,1.5477,0.0,1.5477,USD,111111111111,SubsidiaryA,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/653333,AmazonS3,us-east-1,Request,15.913,0.1479,0.1479,0.0,0.1479,USD,111111111111,SubsidiaryA,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/857812,AmazonEKS,ap-southeast-1,EBS:GP2,44.248,1.5666,1.5666,0.0,1.5666,USD,111111111111,SubsidiaryA,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/979331,AmazonRDS,ap-southeast-1,EBS:GP2,20.648,0.1344,0.1344,0.0,0.1344,USD,111111111111,SubsidiaryA,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/694441,AWSLambda,ap-southeast-2,EBS:GP2,24.814,0.1606,0.1606,0.0,0.1606,USD,111111111111,SubsidiaryA,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/136586,AmazonCloudFront,ap-southeast-2,DataTransfer-Out-Bytes,17.644,0.1509,0.1509,0.0,0.1509,USD,111111111111,SubsidiaryA,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/276640,AmazonEC2,ap-southeast-2,TimedStorage-ByteHrs,54.975,1.0601,1.0601,0.318,0.7421,USD,222222222222,SubsidiaryB,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/962039,AmazonS3,ap-southeast-1,TimedStorage-ByteHrs,16.947,0.1305,0.1305,0.0,0.1305,USD,222222222222,SubsidiaryB,Payments,staging
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/559336,AmazonEKS,ap-southeast-1,DataTransfer-Out-Bytes,77.736,1.41,1.41,0.0,1.41,USD,222222222222,SubsidiaryB,Search,prod
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/158607,AmazonRDS,ap-southeast-2,TimedStorage-ByteHrs,20.29,0.1582,0.1582,0.0,0.1582,USD,222222222222,SubsidiaryB,Payments,staging
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/543861,AWSLambda,ap-southeast-1,EBS:GP2,22.921,0.2533,0.2533,0.0,0.2533,USD,222222222222,SubsidiaryB,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/228899,AmazonCloudFront,ap-southeast-1,DataTransfer-Out-Bytes,16.243,0.0996,0.0996,0.0,0.0996,USD,222222222222,SubsidiaryB,Payments,prod
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/353971,AmazonEC2,us-east-1,Request,84.817,1.5365,1.5365,0.0,1.5365,USD,333333333333,SubsidiaryC,Search,staging
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/610402,AmazonS3,us-east-1,Request,15.252,0.1243,0.1243,0.0,0.1243,USD,333333333333,SubsidiaryC,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/628457,AmazonEKS,ap-southeast-2,Request,64.968,1.8717,1.8717,0.0,1.8717,USD,333333333333,SubsidiaryC,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/286637,AmazonRDS,ap-southeast-1,EBS:GP2,26.903,0.1937,0.1937,0.0,0.1937,USD,333333333333,SubsidiaryC,Search,prod
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/854363,AWSLambda,ap-southeast-1,DataTransfer-Out-Bytes,17.72,0.2105,0.2105,0.0,0.2105,USD,333333333333,SubsidiaryC,DataPlatform,prod
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/441117,AmazonCloudFront,ap-southeast-1,BoxUsage:t2.micro,25.4,0.2747,0.2747,0.0,0.2747,USD,333333333333,SubsidiaryC,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/528471,AmazonEC2,us-east-1,TimedStorage-ByteHrs,58.238,1.5724,1.5724,0.0,1.5724,USD,444444444444,SubsidiaryD,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/500049,AmazonS3,ap-southeast-2,Request,16.682,0.1455,0.1455,0.0,0.1455,USD,444444444444,SubsidiaryD,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/916750,AmazonEKS,us-east-1,Request,54.986,1.178,1.178,0.3534,0.8246,USD,444444444444,SubsidiaryD,Payments,prod
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/808834,AmazonRDS,ap-southeast-2,TimedStorage-ByteHrs,21.638,0.167,0.167,0.0,0.167,USD,444444444444,SubsidiaryD,Payments,dev
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/799219,AWSLambda,ap-southeast-1,BoxUsage:t2.micro,18.524,0.1851,0.1851,0.0,0.1851,USD,444444444444,SubsidiaryD,Search,staging
2024-10-01,2025-03-31,999999999999,2024-10-08,2024-10-09,arn:aws:ec2:region:instance/902975,AmazonCloudFront,ap-southeast-2,Request,23.594,0.222,0.222,0.0,0.222,USD,444444444444,SubsidiaryD,Search,staging
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/480666,AmazonEC2,us-east-1,EBS:GP2,65.895,2.274,2.274,0.0,2.274,USD,111111111111,SubsidiaryA,Payments,dev
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/526360,AmazonS3,us-east-1,BoxUsage:t2.micro,8.214,0.0913,0.0913,0.0,0.0913,USD,111111111111,SubsidiaryA,Payments,dev
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/423303,AmazonEKS,ap-southeast-1,BoxUsage:t2.micro,54.725,1.7249,1.7249,0.0,1.7249,USD,111111111111,SubsidiaryA,Payments,dev
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/508120,AmazonRDS,us-east-1,DataTransfer-Out-Bytes,24.438,0.1524,0.1524,0.0,0.1524,USD,111111111111,SubsidiaryA,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/667345,AWSLambda,us-east-1,BoxUsage:t2.micro,27.516,0.3208,0.3208,0.0,0.3208,USD,111111111111,SubsidiaryA,Payments,prod
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/146868,AmazonCloudFront,us-east-1,Request,22.969,0.2326,0.2326,0.0,0.2326,USD,111111111111,SubsidiaryA,Payments,staging
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/705811,AmazonEC2,ap-southeast-2,TimedStorage-ByteHrs,48.545,1.0314,1.0314,0.1547,0.8767,USD,222222222222,SubsidiaryB,Search,staging
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/747830,AmazonS3,ap-southeast-1,EBS:GP2,18.85,0.1322,0.1322,0.0,0.1322,USD,222222222222,SubsidiaryB,Search,prod
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/483389,AmazonEKS,ap-southeast-2,TimedStorage-ByteHrs,56.232,1.4989,1.4989,0.0,1.4989,USD,222222222222,SubsidiaryB,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/869075,AmazonRDS,us-east-1,TimedStorage-ByteHrs,19.845,0.2362,0.2362,0.0,0.2362,USD,222222222222,SubsidiaryB,Marketplace,prod
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/799145,AWSLambda,ap-southeast-1,Request,23.687,0.1692,0.1692,0.0,0.1692,USD,222222222222,SubsidiaryB,Payments,staging
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/699413,AmazonCloudFront,us-east-1,TimedStorage-ByteHrs,17.521,0.1619,0.1619,0.0,0.1619,USD,222222222222,SubsidiaryB,Payments,staging
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/612369,AmazonEC2,us-east-1,DataTransfer-Out-Bytes,45.897,1.4033,1.4033,0.0,1.4033,USD,333333333333,SubsidiaryC,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/246949,AmazonS3,us-east-1,Request,26.662,0.1762,0.1762,0.0,0.1762,USD,333333333333,SubsidiaryC,DataPlatform,staging
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/806411,AmazonEKS,ap-southeast-2,BoxUsage:t2.micro,58.217,2.0533,2.0533,0.0,2.0533,USD,333333333333,SubsidiaryC,DataPlatform,dev
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/473540,AmazonRDS,us-east-1,BoxUsage:t2.micro,22.506,0.2423,0.2423,0.0,0.2423,USD,333333333333,SubsidiaryC,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/640166,AWSLambda,us-east-1,BoxUsage:t2.micro,19.047,0.1646,0.1646,0.0,0.1646,USD,333333333333,SubsidiaryC,Payments,prod
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/822757,AmazonCloudFront,us-east-1,EBS:GP2,18.62,0.1296,0.1296,0.0,0.1296,USD,333333333333,SubsidiaryC,Marketplace,dev
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/601408,AmazonEC2,ap-southeast-1,EBS:GP2,60.111,1.8704,1.8704,0.0,1.8704,USD,444444444444,SubsidiaryD,Search,staging
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/348283,AmazonS3,ap-southeast-2,EBS:GP2,21.356,0.1342,0.1342,0.0,0.1342,USD,444444444444,SubsidiaryD,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/744239,AmazonEKS,ap-southeast-1,Request,66.127,1.2701,1.2701,0.0,1.2701,USD,444444444444,SubsidiaryD,Marketplace,staging
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/959592,AmazonRDS,us-east-1,EBS:GP2,4.605,0.052,0.052,0.0,0.052,USD,444444444444,SubsidiaryD,Search,staging
2024-10-01,2025-03-31,999999999999,2024-10-09,2024-10-10,arn:aws:ec2:region:instance/981323,AWSLambda,ap-southeast-1,BoxUsage:t2.micro,20.953,0.128,0.128,0.0,0.128,USD,444444444444,SubsidiaryD,Payments,prod
