invoice_month,usage_start_time,usage_end_time,project_id,service,sku,region,resource_name,labels.env,labels.team,labels.product,usage_amount,usage_unit,list_cost,credits,net_cost,currency,commitment_type,is_spot
2024-10,2024-10-02,2024-10-03,marketplace-prod,BigQuery,Storage,asia-southeast2,mar-pr-7882,prod,Marketplace,SellerPortal,18.89,hours,0.2834,0.0,0.2834,USD,,0
2024-10,2024-10-02,2024-10-03,marketplace-staging,BigQuery,Storage,asia-southeast1,mar-st-8532,staging,Marketplace,DataLake,3.935,hours,0.059,0.0,0.059,USD,,0
2024-10,2024-10-02,2024-10-03,marketplace-dev,BigQuery,Storage,asia-southeast2,mar-de-9548,dev,Marketplace,DataLake,1.519,hours,0.0228,0.0,0.0228,USD,,0
2024-10,2024-10-02,2024-10-03,marketplace-prod,Kubernetes Engine,GKE CPU,asia-southeast1,mar-pr-8616,prod,Marketplace,SellerPortal,45.41,hours,2.2705,0.7947,1.4758000000000002,USD,CUD,0
2024-10,2024-10-02,2024-10-03,marketplace-staging,Kubernetes Engine,GKE CPU,us-central1,mar-st-5397,staging,Marketplace,SellerPortal,18.331,hours,0.9165,0.0,0.9165,USD,,0
2024-10,2024-10-02,2024-10-03,marketplace-dev,Kubernetes Engine,GKE CPU,asia-southeast2,mar-de-5569,dev,Marketplace,SellerPortal,11.468,hours,0.5734,0.0,0.5734,USD,,0
2024-10,2024-10-02,2024-10-03,marketplace-prod,Kubernetes Engine,GKE RAM,asia-southeast1,mar-pr-1470,prod,Marketplace,SellerPortal,21.093,hours,0.4219,0.1055,0.3164,USD,CUD,0
2024-10,2024-10-02,2024-10-03,marketplace-staging,Kubernetes Engine,GKE RAM,asia-southeast2,mar-st-8988,staging,Marketplace,BuyerApp,9.257,hours,0.1851,0.0,0.1851,USD,,0
2024-10,2024-10-02,2024-10-03,marketplace-dev,Kubernetes Engine,GKE RAM,asia-southeast1,mar-de-6576,dev,Marketplace,SellerPortal,3.215,hours,0.0643,0.0,0.0643,USD,,0
2024-10,2024-10-02,2024-10-03,marketplace-prod,Cloud Logging,Logs Ingestion,us-central1,mar-pr-5526,prod,Marketplace,DataLake,33.453,hours,0.6691,0.0,0.6691,USD,,0
2024-10,2024-10-02,2024-10-03,marketplace-staging,Cloud Logging,Logs Ingestion,asia-southeast2,mar-st-2402,staging,Marketplace,BuyerApp,7.971,hours,0.1594,0.0,0.1594,USD,,0
2024-10,2024-10-02,2024-10-03,marketplace-dev,Cloud Logging,Logs Ingestion,asia-southeast1,mar-de-4937,dev,Marketplace,DataLake,7.555,hours,0.1511,0.0,0.1511,USD,,0
2024-10,2024-10-02,2024-10-03,payments-prod,Compute Engine,N2 Standard Core,asia-southeast2,pay-pr-5820,prod,Payments,BuyerApp,34.092,hours,1.7046,0.2557,1.4488999999999999,USD,CUD,1
2024-10,2024-10-02,2024-10-03,payments-staging,Compute Engine,N2 Standard Core,asia-southeast1,pay-st-7046,staging,Payments,SellerPortal,13.192,hours,0.6596,0.0,0.6596,USD,,0
2024-10,2024-10-02,2024-10-03,payments-dev,Compute Engine,N2 Standard Core,us-central1,pay-de-6419,dev,Payments,SellerPortal,6.434,hours,0.3217,0.0,0.3217,USD,,1
2024-10,2024-10-02,2024-10-03,payments-prod,Compute Engine,N2 Standard RAM,asia-southeast2,pay-pr-2976,prod,Payments,DataLake,20.986,hours,0.4197,0.1049,0.3148,USD,CUD,0
2024-10,2024-10-02,2024-10-03,payments-staging,Compute Engine,N2 Standard RAM,us-central1,pay-st-9779,staging,Payments,DataLake,6.72,hours,0.1344,0.0,0.1344,USD,,0
2024-10,2024-10-02,2024-10-03,payments-dev,Compute Engine,N2 Standard RAM,us-central1,pay-de-8933,dev,Payments,SellerPortal,2.621,hours,0.0524,0.0,0.0524,USD,,0
2024-10,2024-10-02,2024-10-03,payments-prod,Compute Engine,Persistent Disk SSD,asia-southeast2,pay-pr-5952,prod,Payments,BuyerApp,37.544,hours,0.7509,0.1877,0.5632,USD,CUD,0
2024-10,2024-10-02,2024-10-03,payments-staging,Compute Engine,Persistent Disk SSD,asia-southeast2,pay-st-5786,staging,Payments,DataLake,12.214,hours,0.2443,0.0,0.2443,USD,,0
2024-10,2024-10-02,2024-10-03,payments-dev,Compute Engine,Persistent Disk SSD,asia-southeast1,pay-de-2680,dev,Payments,BuyerApp,8.58,hours,0.1716,0.0,0.1716,USD,,0
2024-10,2024-10-02,2024-10-03,payments-prod,Cloud Storage,Standard Regional Storage,asia-southeast1,pay-pr-6582,prod,Payments,BuyerApp,17.507,hours,0.2626,0.0,0.2626,USD,,0
2024-10,2024-10-02,2024-10-03,payments-staging,Cloud Storage,Standard Regional Storage,asia-southeast1,pay-st-8827,staging,Payments,BuyerApp,8.985,hours,0.1348,0.0,0.1348,USD,,0
2024-10,2024-10-02,2024-10-03,payments-dev,Cloud Storage,Standard Regional Storage,asia-southeast1,pay-de-9056,dev,Payments,BuyerApp,5.471,hours,0.0821,0.0,0.0821,USD,,0
2024-10,2024-10-02,2024-10-03,payments-prod,Cloud Storage,Network Egress,us-central1,pay-pr-5978,prod,Payments,BuyerApp,4.429,hours,0.31,0.0,0.31,USD,,0
2024-10,2024-10-02,2024-10-03,payments-staging,Cloud Storage,Network Egress,asia-southeast2,pay-st-7818,staging,Payments,DataLake,5.245,hours,0.3672,0.0,0.3672,USD,,0
2024-10,2024-10-02,2024-10-03,payments-dev,Cloud Storage,Network Egress,us-central1,pay-de-4697,dev,Payments,DataLake,1.88,hours,0.1316,0.0,0.1316,USD,,0
2024-10,2024-10-02,2024-10-03,payments-prod,BigQuery,Analysis (on-demand),asia-southeast1,pay-pr-5871,prod,Payments,DataLake,12.196,hours,0.2439,0.0,0.2439,USD,,0
2024-10,2024-10-02,2024-10-03,payments-staging,BigQuery,Analysis (on-demand),asia-southeast1,pay-st-1986,staging,Payments,DataLake,7.46,hours,0.1492,0.0,0.1492,USD,,0
2024-10,2024-10-02,2024-10-03,payments-dev,BigQuery,Analysis (on-demand),asia-southeast2,pay-de-4404,dev,Payments,DataLake,5.343,hours,0.1069,0.0,0.1069,USD,,0
2024-10,2024-10-02,2024-10-03,payments-prod,BigQuery,Storage,asia-southeast2,pay-pr-2229,prod,Payments,BuyerApp,21.506,hours,0.3226,0.0,0.3226,USD,,0
2024-10,2024-10-02,2024-10-03,payments-staging,BigQuery,Storage,asia-southeast1,pay-st-8699,staging,Payments,SellerPortal,5.263,hours,0.0789,0.0,0.0789,USD,,0
2024-10,2024-10-02,2024-10-03,payments-dev,BigQuery,Storage,asia-southeast1,pay-de-5632,dev,Payments,DataLake,1.909,hours,0.0286,0.0,0.0286,USD,,0
2024-10,2024-10-02,2024-10-03,payments-prod,Kubernetes Engine,GKE CPU,us-central1,pay-pr-4824,prod,Payments,SellerPortal,66.417,hours,3.3208,0.4981,2.8227,USD,CUD,0
2024-10,2024-10-02,2024-10-03,payments-staging,Kubernetes Engine,GKE CPU,us-central1,pay-st-4241,staging,Payments,SellerPortal,24.218,hours,1.2109,0.0,1.2109,USD,,0
2024-10,2024-10-02,2024-10-03,payments-dev,Kubernetes Engine,GKE CPU,asia-southeast2,pay-de-3441,dev,Payments,SellerPortal,10.54,hours,0.527,0.0,0.527,USD,,0
2024-10,2024-10-02,2024-10-03,payments-prod,Kubernetes Engine,GKE RAM,us-central1,pay-pr-5728,prod,Payments,SellerPortal,19.778,hours,0.3956,0.0989,0.2967,USD,CUD,0
2024-10,2024-10-02,2024-10-03,payments-staging,Kubernetes Engine,GKE RAM,us-central1,pay-st-5982,staging,Payments,DataLake,5.37,hours,0.1074,0.0,0.1074,USD,,0
2024-10,2024-10-02,2024-10-03,payments-dev,Kubernetes Engine,GKE RAM,asia-southeast1,pay-de-9199,dev,Payments,DataLake,3.772,hours,0.0754,0.0,0.0754,USD,,0
2024-10,2024-10-02,2024-10-03,payments-prod,Cloud Logging,Logs Ingestion,asia-southeast2,pay-pr-1653,prod,Payments,SellerPortal,16.551,hours,0.331,0.0,0.331,USD,,0
2024-10,2024-10-02,2024-10-03,payments-staging,Cloud Logging,Logs Ingestion,us-central1,pay-st-5102,staging,Payments,BuyerApp,7.213,hours,0.1443,0.0,0.1443,USD,,0
2024-10,2024-10-02,2024-10-03,payments-dev,Cloud Logging,Logs Ingestion,us-central1,pay-de-1339,dev,Payments,DataLake,0.866,hours,0.0173,0.0,0.0173,USD,,0
2024-10,2024-10-02,2024-10-03,search-prod,Compute Engine,N2 Standard Core,asia-southeast1,sea-pr-9502,prod,Search,DataLake,57.264,hours,2.8632,0.4295,2.4337,USD,CUD,1
2024-10,2024-10-02,2024-10-03,search-staging,Compute Engine,N2 Standard Core,asia-southeast2,sea-st-8141,staging,Search,DataLake,21.986,hours,1.0993,0.0,1.0993,USD,,1
2024-10,2024-10-02,2024-10-03,search-dev,Compute Engine,N2 Standard Core,asia-southeast1,sea-de-6700,dev,Search,SellerPortal,13.951,hours,0.6976,0.0,0.6976,USD,,0
2024-10,2024-10-02,2024-10-03,search-prod,Compute Engine,N2 Standard RAM,asia-southeast2,sea-pr-6403,prod,Search,SellerPortal,7.12,hours,0.1424,0.0214,0.121,USD,CUD,1
2024-10,2024-10-02,2024-10-03,search-staging,Compute Engine,N2 Standard RAM,asia-southeast1,sea-st-1601,staging,Search,SellerPortal,1.597,hours,0.0319,0.0,0.0319,USD,,0
2024-10,2024-10-02,2024-10-03,search-dev,Compute Engine,N2 Standard RAM,asia-southeast1,sea-de-2899,dev,Search,SellerPortal,0.526,hours,0.0105,0.0,0.0105,USD,,0
2024-10,2024-10-02,2024-10-03,search-prod,Compute Engine,Persistent Disk SSD,us-central1,sea-pr-6927,prod,Search,DataLake,12.623,hours,0.2525,0.0379,0.2146,USD,CUD,1
2024-10,2024-10-02,2024-10-03,search-staging,Compute Engine,Persistent Disk SSD,asia-southeast2,sea-st-4335,staging,Search,SellerPortal,5.353,hours,0.1071,0.0,0.1071,USD,,0
2024-10,2024-10-02,2024-10-03,search-dev,Compute Engine,Persistent Disk SSD,asia-southeast1,sea-de-8941,dev,Search,BuyerApp,5.195,hours,0.1039,0.0,0.1039,USD,,0
2024-10,2024-10-02,2024-10-03,search-prod,Cloud Storage,Standard Regional Storage,us-central1,sea-pr-4920,prod,Search,DataLake,12.378,hours,0.1857,0.0,0.1857,USD,,0
2024-10,2024-10-02,2024-10-03,search-staging,Cloud Storage,Standard Regional Storage,us-central1,sea-st-1224,staging,Search,DataLake,1.289,hours,0.0193,0.0,0.0193,USD,,0
2024-10,2024-10-02,2024-10-03,search-dev,Cloud Storage,Standard Regional Storage,asia-southeast2,sea-de-2858,dev,Search,SellerPortal,1.356,hours,0.0203,0.0,0.0203,USD,,0
2024-10,2024-10-02,2024-10-03,search-prod,Cloud Storage,Network Egress,us-central1,sea-pr-5781,prod,Search,DataLake,31.577,hours,2.2104,0.0,2.2104,USD,,0
2024-10,2024-10-02,2024-10-03,search-staging,Cloud Storage,Network Egress,asia-southeast1,sea-st-8905,staging,Search,SellerPortal,13.011,hours,0.9108,0.0,0.9108,USD,,0
2024-10,2024-10-02,2024-10-03,search-dev,Cloud Storage,Network Egress,us-central1,sea-de-3369,dev,Search,SellerPortal,5.193,hours,0.3635,0.0,0.3635,USD,,0
2024-10,2024-10-02,2024-10-03,search-prod,BigQuery,Analysis (on-demand),us-central1,sea-pr-9327,prod,Search,DataLake,13.427,hours,0.2685,0.0,0.2685,USD,,0
2024-10,2024-10-02,2024-10-03,search-staging,BigQuery,Analysis (on-demand),asia-southeast2,sea-st-5526,staging,Search,SellerPortal,7.625,hours,0.1525,0.0,0.1525,USD,,0
2024-10,2024-10-02,2024-10-03,search-dev,BigQuery,Analysis (on-demand),us-central1,sea-de-5377,dev,Search,BuyerApp,2.096,hours,0.0419,0.0,0.0419,USD,,0
2024-10,2024-10-02,2024-10-03,search-prod,BigQuery,Storage,us-central1,sea-pr-9022,prod,Search,BuyerApp,18.796,hours,0.2819,0.0,0.2819,USD,,0
2024-10,2024-10-02,2024-10-03,search-staging,BigQuery,Storage,asia-southeast1,sea-st-6654,staging,Search,SellerPortal,6.075,hours,0.0911,0.0,0.0911,USD,,0
2024-10,2024-10-02,2024-10-03,search-dev,BigQuery,Storage,us-central1,sea-de-7180,dev,Search,SellerPortal,3.966,hours,0.0595,0.0,0.0595,USD,,0
2024-10,2024-10-02,2024-10-03,search-prod,Kubernetes Engine,GKE CPU,us-central1,sea-pr-4912,prod,Search,DataLake,60.84,hours,3.042,0.4563,2.5856999999999997,USD,CUD,0
2024-10,2024-10-02,2024-10-03,search-staging,Kubernetes Engine,GKE CPU,asia-southeast1,sea-st-1715,staging,Search,SellerPortal,19.683,hours,0.9841,0.0,0.9841,USD,,0
2024-10,2024-10-02,2024-10-03,search-dev,Kubernetes Engine,GKE CPU,us-central1,sea-de-7246,dev,Search,SellerPortal,13.117,hours,0.6558,0.0,0.6558,USD,,0
2024-10,2024-10-02,2024-10-03,search-prod,Kubernetes Engine,GKE RAM,asia-southeast1,sea-pr-1606,prod,Search,BuyerApp,38.597,hours,0.7719,0.1158,0.6561,USD,CUD,0
2024-10,2024-10-02,2024-10-03,search-staging,Kubernetes Engine,GKE RAM,us-central1,sea-st-6439,staging,Search,BuyerApp,13.203,hours,0.2641,0.0,0.2641,USD,,0
2024-10,2024-10-02,2024-10-03,search-dev,Kubernetes Engine,GKE RAM,asia-southeast1,sea-de-2633,dev,Search,DataLake,9.782,hours,0.1956,0.0,0.1956,USD,,0
2024-10,2024-10-02,2024-10-03,search-prod,Cloud Logging,Logs Ingestion,asia-southeast2,sea-pr-3361,prod,Search,SellerPortal,21.173,hours,0.4235,0.0,0.4235,USD,,0
2024-10,2024-10-02,2024-10-03,search-staging,Cloud Logging,Logs Ingestion,asia-southeast2,sea-st-2225,staging,Search,SellerPortal,8.774,hours,0.1755,0.0,0.1755,USD,,0
2024-10,2024-10-02,2024-10-03,search-dev,Cloud Logging,Logs Ingestion,asia-southeast1,sea-de-6546,dev,Search,DataLake,5.431,hours,0.1086,0.0,0.1086,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-prod,Compute Engine,N2 Standard Core,us-central1,dat-pr-7226,prod,DataPlatform,SellerPortal,47.007,hours,2.3504,0.8226,1.5278,USD,CUD,1
2024-10,2024-10-02,2024-10-03,dataplatform-staging,Compute Engine,N2 Standard Core,asia-southeast2,dat-st-2121,staging,DataPlatform,BuyerApp,17.948,hours,0.8974,0.0,0.8974,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-dev,Compute Engine,N2 Standard Core,us-central1,dat-de-2480,dev,DataPlatform,SellerPortal,11.964,hours,0.5982,0.0,0.5982,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-prod,Compute Engine,N2 Standard RAM,asia-southeast2,dat-pr-8269,prod,DataPlatform,BuyerApp,8.004,hours,0.1601,0.056,0.1041,USD,CUD,0
2024-10,2024-10-02,2024-10-03,dataplatform-staging,Compute Engine,N2 Standard RAM,asia-southeast2,dat-st-6314,staging,DataPlatform,BuyerApp,4.675,hours,0.0935,0.0,0.0935,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-dev,Compute Engine,N2 Standard RAM,asia-southeast1,dat-de-3385,dev,DataPlatform,BuyerApp,0.439,hours,0.0088,0.0,0.0088,USD,,1
2024-10,2024-10-02,2024-10-03,dataplatform-prod,Compute Engine,Persistent Disk SSD,us-central1,dat-pr-7267,prod,DataPlatform,DataLake,1.785,hours,0.0357,0.0054,0.0303,USD,CUD,0
2024-10,2024-10-02,2024-10-03,dataplatform-staging,Compute Engine,Persistent Disk SSD,us-central1,dat-st-3344,staging,DataPlatform,BuyerApp,1.304,hours,0.0261,0.0,0.0261,USD,,1
2024-10,2024-10-02,2024-10-03,dataplatform-dev,Compute Engine,Persistent Disk SSD,asia-southeast1,dat-de-5183,dev,DataPlatform,DataLake,1.58,hours,0.0316,0.0,0.0316,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-prod,Cloud Storage,Standard Regional Storage,asia-southeast1,dat-pr-5712,prod,DataPlatform,DataLake,15.255,hours,0.2288,0.0,0.2288,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-staging,Cloud Storage,Standard Regional Storage,asia-southeast2,dat-st-8237,staging,DataPlatform,SellerPortal,4.781,hours,0.0717,0.0,0.0717,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-dev,Cloud Storage,Standard Regional Storage,asia-southeast1,dat-de-7951,dev,DataPlatform,DataLake,5.498,hours,0.0825,0.0,0.0825,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-prod,Cloud Storage,Network Egress,asia-southeast1,dat-pr-8916,prod,DataPlatform,BuyerApp,18.183,hours,1.2728,0.0,1.2728,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-staging,Cloud Storage,Network Egress,us-central1,dat-st-6881,staging,DataPlatform,DataLake,5.419,hours,0.3793,0.0,0.3793,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-dev,Cloud Storage,Network Egress,us-central1,dat-de-5837,dev,DataPlatform,BuyerApp,2.773,hours,0.1941,0.0,0.1941,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-prod,BigQuery,Analysis (on-demand),us-central1,dat-pr-7484,prod,DataPlatform,SellerPortal,42.188,hours,0.8438,0.0,0.8438,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-staging,BigQuery,Analysis (on-demand),us-central1,dat-st-1803,staging,DataPlatform,DataLake,10.811,hours,0.2162,0.0,0.2162,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-dev,BigQuery,Analysis (on-demand),asia-southeast1,dat-de-4770,dev,DataPlatform,DataLake,9.335,hours,0.1867,0.0,0.1867,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-prod,BigQuery,Storage,asia-southeast1,dat-pr-3240,prod,DataPlatform,DataLake,20.395,hours,0.3059,0.0,0.3059,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-staging,BigQuery,Storage,us-central1,dat-st-1645,staging,DataPlatform,SellerPortal,5.372,hours,0.0806,0.0,0.0806,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-dev,BigQuery,Storage,asia-southeast2,dat-de-6977,dev,DataPlatform,DataLake,6.182,hours,0.0927,0.0,0.0927,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-prod,Kubernetes Engine,GKE CPU,asia-southeast1,dat-pr-7807,prod,DataPlatform,BuyerApp,41.128,hours,2.0564,0.5141,1.5423,USD,CUD,0
2024-10,2024-10-02,2024-10-03,dataplatform-staging,Kubernetes Engine,GKE CPU,us-central1,dat-st-6994,staging,DataPlatform,DataLake,13.374,hours,0.6687,0.0,0.6687,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-dev,Kubernetes Engine,GKE CPU,asia-southeast1,dat-de-3695,dev,DataPlatform,SellerPortal,8.679,hours,0.4339,0.0,0.4339,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-prod,Kubernetes Engine,GKE RAM,us-central1,dat-pr-6549,prod,DataPlatform,BuyerApp,43.409,hours,0.8682,0.217,0.6512,USD,CUD,0
2024-10,2024-10-02,2024-10-03,dataplatform-staging,Kubernetes Engine,GKE RAM,asia-southeast2,dat-st-3306,staging,DataPlatform,BuyerApp,14.022,hours,0.2804,0.0,0.2804,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-dev,Kubernetes Engine,GKE RAM,us-central1,dat-de-7511,dev,DataPlatform,DataLake,10.282,hours,0.2056,0.0,0.2056,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-prod,Cloud Logging,Logs Ingestion,asia-southeast1,dat-pr-1228,prod,DataPlatform,SellerPortal,6.842,hours,0.1368,0.0,0.1368,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-staging,Cloud Logging,Logs Ingestion,asia-southeast1,dat-st-7038,staging,DataPlatform,DataLake,2.896,hours,0.0579,0.0,0.0579,USD,,0
2024-10,2024-10-02,2024-10-03,dataplatform-dev,Cloud Logging,Logs Ingestion,asia-southeast1,dat-de-7242,dev,DataPlatform,DataLake,3.024,hours,0.0605,0.0,0.0605,USD,,0
2024-10,2024-10-03,2024-10-04,marketplace-prod,Compute Engine,N2 Standard Core,us-central1,mar-pr-6374,prod,Marketplace,DataLake,52.859,hours,2.6429,0.3964,2.2465,USD,CUD,0
2024-10,2024-10-03,2024-10-04,marketplace-staging,Compute Engine,N2 Standard Core,us-central1,mar-st-8606,staging,Marketplace,DataLake,19.946,hours,0.9973,0.0,0.9973,USD,,0
2024-10,2024-10-03,2024-10-04,marketplace-dev,Compute Engine,N2 Standard Core,asia-southeast2,mar-de-3290,dev,Marketplace,BuyerApp,11.787,hours,0.5893,0.0,0.5893,USD,,0
2024-10,2024-10-03,2024-10-04,marketplace-prod,Compute Engine,N2 Standard RAM,asia-southeast2,mar-pr-2592,prod,Marketplace,BuyerApp,17.071,hours,0.3414,0.0853,0.2561,USD,CUD,0
2024-10,2024-10-03,2024-10-04,marketplace-staging,Compute Engine,N2 Standard RAM,asia-southeast1,mar-st-9850,staging,Marketplace,SellerPortal,5.718,hours,0.1144,0.0,0.1144,USD,,0
2024-10,2024-10-03,2024-10-04,marketplace-dev,Compute Engine,N2 Standard RAM,us-central1,mar-de-2622,dev,Marketplace,SellerPortal,5.962,hours,0.1192,0.0,0.1192,USD,,1
2024-10,2024-10-03,2024-10-04,marketplace-prod,Compute Engine,Persistent Disk SSD,asia-southeast1,mar-pr-8285,prod,Marketplace,BuyerApp,28.656,hours,0.5731,0.086,0.4871000000000001,USD,CUD,0
2024-10,2024-10-03,2024-10-04,marketplace-staging,Compute Engine,Persistent Disk SSD,us-central1,mar-st-7018,staging,Marketplace,DataLake,7.226,hours,0.1445,0.0,0.1445,USD,,0
2024-10,2024-10-03,2024-10-04,marketplace-dev,Compute Engine,Persistent Disk SSD,asia-southeast1,mar-de-4109,dev,Marketplace,BuyerApp,2.866,hours,0.0573,0.0,0.0573,USD,,1
2024-10,2024-10-03,2024-10-04,marketplace-prod,Cloud Storage,Standard Regional Storage,asia-southeast2,mar-pr-1349,prod,Marketplace,BuyerApp,14.523,hours,0.2178,0.0,0.2178,USD,,0
2024-10,2024-10-03,2024-10-04,marketplace-staging,Cloud Storage,Standard Regional Storage,asia-southeast2,mar-st-3063,staging,Marketplace,DataLake,7.661,hours,0.1149,0.0,0.1149,USD,,0
2024-10,2024-10-03,2024-10-04,marketplace-dev,Cloud Storage,Standard Regional Storage,us-central1,mar-de-4394,dev,Marketplace,DataLake,1.626,hours,0.0244,0.0,0.0244,USD,,0
2024-10,2024-10-03,2024-10-04,marketplace-prod,Cloud Storage,Network Egress,asia-southeast2,mar-pr-1046,prod,Marketplace,SellerPortal,23.257,hours,1.628,0.0,1.628,USD,,0
2024-10,2024-10-03,2024-10-04,marketplace-staging,Cloud Storage,Network Egress,asia-southeast2,mar-st-3129,staging,Marketplace,DataLake,10.651,hours,0.7455,0.0,0.7455,USD,,0
2024-10,2024-10-03,2024-10-04,marketplace-dev,Cloud Storage,Network Egress,asia-southeast2,mar-de-2801,dev,Marketplace,DataLake,3.361,hours,0.2353,0.0,0.2353,USD,,0
2024-10,2024-10-03,2024-10-04,marketplace-prod,BigQuery,Analysis (on-demand),asia-southeast2,mar-pr-1243,prod,Marketplace,SellerPortal,41.927,hours,0.8385,0.0,0.8385,USD,,0
2024-10,2024-10-03,2024-10-04,marketplace-staging,BigQuery,Analysis (on-demand),asia-southeast2,mar-st-6304,staging,Marketplace,BuyerApp,15.645,hours,0.3129,0.0,0.3129,USD,,0
2024-10,2024-10-03,2024-10-04,marketplace-dev,BigQuery,Analysis (on-demand),asia-southeast2,mar-de-3076,dev,Marketplace,DataLake,5.991,hours,0.1198,0.0,0.1198,USD,,0
2024-10,2024-10-03,2024-10-04,marketplace-prod,BigQuery,Storage,asia-southeast1,mar-pr-6931,prod,Marketplace,DataLake,13.063,hours,0.1959,0.0,0.1959,USD,,0
2024-10,2024-10-03,2024-10-04,marketplace-staging,BigQuery,Storage,asia-southeast1,mar-st-9254,staging,Marketplace,BuyerApp,6.05,hours,0.0908,0.0,0.0908,USD,,0
2024-10,2024-10-03,2024-10-04,marketplace-dev,BigQuery,Storage,asia-southeast2,mar-de-9543,dev,Marketplace,SellerPortal,5.809,hours,0.0871,0.0,0.0871,USD,,0
2024-10,2024-10-03,2024-10-04,marketplace-prod,Kubernetes Engine,GKE CPU,asia-southeast2,mar-pr-8847,prod,Marketplace,SellerPortal,52.089,hours,2.6044,0.3907,2.2137000000000002,USD,CUD,0
2024-10,2024-10-03,2024-10-04,marketplace-staging,Kubernetes Engine,GKE CPU,asia-southeast2,mar-st-9032,staging,Marketplace,DataLake,17.877,hours,0.8938,0.0,0.8938,USD,,0
2024-10,2024-10-03,2024-10-04,marketplace-dev,Kubernetes Engine,GKE CPU,asia-southeast2,mar-de-2323,dev,Marketplace,SellerPortal,12.926,hours,0.6463,0.0,0.6463,USD,,0
2024-10,2024-10-03,2024-10-04,marketplace-prod,Kubernetes Engine,GKE RAM,us-central1,mar-pr-9984,prod,Marketplace,DataLake,15.785,hours,0.3157,0.1105,0.2052,USD,CUD,0
2024-10,2024-10-03,2024-10-04,marketplace-staging,Kubernetes Engine,GKE RAM,us-central1,mar-st-9692,staging,Marketplace,SellerPortal,4.948,hours,0.099,0.0,0.099,USD,,0
2024-10,2024-10-03,2024-10-04,marketplace-dev,Kubernetes Engine,GKE RAM,us-central1,mar-de-8048,dev,Marketplace,BuyerApp,3.149,hours,0.063,0.0,0.063,USD,,0
2024-10,2024-10-03,2024-10-04,marketplace-prod,Cloud Logging,Logs Ingestion,asia-southeast2,mar-pr-4522,prod,Marketplace,SellerPortal,19.439,hours,0.3888,0.0,0.3888,USD,,0
2024-10,2024-10-03,2024-10-04,marketplace-staging,Cloud Logging,Logs Ingestion,asia-southeast2,mar-st-7779,staging,Marketplace,SellerPortal,5.898,hours,0.118,0.0,0.118,USD,,0
